date,ticker,open,high,low,close,adj_close,volume,daily_return,ma_20,ma_50,roll_vol_20,equity_100,drawdown
2022-09-20,AAPL,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,154.1678924560547,107689800,0.01566530920222564,155.692879486084,157.00476531982423,0.02197866925124625,125.62218813101825,-0.1343923052730147
2022-09-21,AAPL,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,151.0432891845703,101696800,-0.020267535747594434,155.02914276123047,157.1632049560547,0.022309858099080582,123.0761359423818,-0.15193604016928675
2022-09-22,AAPL,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,150.08038330078125,86652500,-0.0063750325419119624,154.3025215148926,157.3096469116211,0.02227364001827094,122.29152157061634,-0.15734247551083025
2022-09-23,AAPL,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,147.81056213378906,96029900,-0.01512403631354775,153.33958587646484,157.3522116088867,0.02191410573061174,120.44198015754333,-0.17008685851108873
2022-09-26,AAPL,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,148.14466857910156,93339400,0.002260369221856351,152.70827560424806,157.36809631347657,0.020644715867973566,120.71422350251086,-0.1682109483892531
2022-09-27,AAPL,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,149.1173858642578,84442700,0.006565995890948084,152.23564987182618,157.46427124023438,0.020634821564784668,121.50683259800734,-0.16274942489424138
2022-09-28,AAPL,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,147.23085021972656,146691400,-0.012651346009033282,151.79004669189453,157.44559143066405,0.02055899305641558,119.96960761634827,-0.17334177161616637
2022-09-29,AAPL,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,139.99896240234375,128138200,-0.049119378218559384,151.06587829589844,157.24224029541017,0.022994388820987248,114.0767750851087,-0.21394670979363617
2022-09-30,AAPL,141.27999877929688,143.10000610351562,138.0,138.1999969482422,135.7935333251953,124925300,-0.03003900175390184,150.0950828552246,156.90944793701172,0.023555527643833233,110.65002263824766,-0.23755896595680537
2022-10-03,AAPL,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,139.9695281982422,114311700,0.030752531219924162,149.43871536254883,156.68490173339845,0.024890994511334176,114.05279091391569,-0.21411197425404072
2022-10-04,AAPL,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,143.55596923828125,87830100,0.02562301299579639,149.02455444335936,156.55445709228516,0.02573754348648679,116.97516705770981,-0.19397515515711117
2022-10-05,AAPL,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,143.85073852539062,79471000,0.002053340510139945,148.55487670898438,156.45640014648438,0.02561479343640746,117.21535690690979,-0.19232011169101604
2022-10-06,AAPL,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,142.8976287841797,68402200,-0.006625685422134375,148.11123809814453,156.2374301147461,0.02558185600917368,116.43872482540138,-0.19767154455273617
2022-10-07,AAPL,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,137.65061950683594,85925600,-0.03671865881881342,147.26228408813478,155.90252990722655,0.026131170544955253,112.16325101523977,-0.22713196936892976
2022-10-10,AAPL,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,137.974853515625,74899000,0.002355485285505443,146.13181686401367,155.47285217285156,0.024100286582981068,112.42744990258062,-0.22531149009514062
2022-10-11,AAPL,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,136.5599365234375,77033700,-0.010254890337877853,145.40175399780273,155.03450103759766,0.020882159629691203,111.2745187328624,-0.23325583581022902
2022-10-12,AAPL,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,135.9310760498047,70433700,-0.0046050143961869905,144.5680290222168,154.61300994873048,0.0206059987429555,110.7620979721688,-0.23678670372451516
2022-10-13,AAPL,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,140.5001220703125,113224000,0.033612961460216306,144.10719680786133,154.16279724121094,0.022107216079982447,114.48514010256001,-0.21113284461088266
2022-10-14,AAPL,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,135.97039794921875,88598000,-0.03224000132061722,143.50192260742188,153.62827026367188,0.02300737488727862,110.79413903446242,-0.2365659227424195
2022-10-17,AAPL,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,139.9302215576172,85250900,0.02912268896850123,142.90893096923827,153.1774594116211,0.023292135419021552,114.02076228509594,-0.2143326695624922
2022-10-18,AAPL,145.49000549316406,146.6999969482422,140.61000061035156,143.75,141.24688720703125,99136600,0.009409444469949069,142.26288070678712,152.76241424560547,0.023057795444938696,115.09363431623882,-0.20693997644488737
2022-10-19,AAPL,141.69000244140625,144.9499969482422,141.5,143.86000061035156,141.35501098632812,61758300,0.0007654949530915278,141.778466796875,152.3485494995117,0.022759957850864154,115.18173791244087,-0.2063328929993572
2022-10-20,AAPL,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,140.89317321777344,64522000,-0.0032672189357287884,141.3191062927246,151.84055206298828,0.02274675034949809,114.80541395728319,-0.20892597720001482
2022-10-21,AAPL,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,144.70559692382812,86548600,0.027058966868195755,141.16385803222656,151.42354156494142,0.023497528870041105,117.9119298498428,-0.1875203314267797
2022-10-24,AAPL,147.19000244140625,150.22999572753906,146.0,149.4499969482422,146.84765625,75981900,0.014802878200346647,141.0990074157715,150.97842956542968,0.02374944597332087,119.65736578577784,-0.17549329385263235
2022-10-25,AAPL,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,149.6873016357422,74732300,0.019337355857473426,141.12750320434571,150.56869018554687,0.02410906507422329,121.97122284894529,-0.15954951426898745
2022-10-26,AAPL,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,146.74937438964844,88194300,-0.019627097382268754,141.1034294128418,150.10333679199218,0.024358036655507894,119.57728178025462,-0.17604511779740528
2022-10-27,AAPL,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,142.2786102294922,109180200,-0.03046530302940509,141.21741180419923,149.51869781494142,0.02267216692583882,115.9343236553866,-0.20114715296626506
2022-10-28,AAPL,148.1999969482422,157.5,147.82000732421875,155.74000549316406,153.02809143066406,164762400,0.0755523348438194,142.07913970947266,149.1569091796875,0.02694299018932879,124.69343249609011,-0.14079195517623389
2022-10-31,AAPL,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,150.6698760986328,97943200,-0.015410342702337987,142.6141571044922,148.7996405029297,0.02671723116712248,122.77186396859452,-0.15403264559957386
2022-11-01,AAPL,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,148.02670288085938,80379300,-0.017542811384826162,142.8376937866211,148.46713195800783,0.026623933519025738,120.61810031562995,-0.16887329133554074
2022-11-02,AAPL,148.9499969482422,152.1699981689453,145.0,145.02999877929688,142.5045928955078,93604600,-0.037304823237170104,142.77038650512696,148.03086334228516,0.028026945708229327,116.11846340415211,-0.1998783262899595
2022-11-03,AAPL,142.05999755859375,142.8000030517578,138.75,138.8800048828125,136.46170043945312,97918500,-0.04240489610384468,142.44859008789064,147.46784118652343,0.029564948862902514,111.19447202776094,-0.2338074027340682
2022-11-04,AAPL,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,136.19595336914062,140814800,-0.0019474113942351545,142.37585678100587,146.85037475585938,0.028408889629720567,110.97793064595811,-0.2352994949281625
2022-11-07,AAPL,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,136.72744750976562,83374600,0.003902422410337447,142.3134864807129,146.36950622558595,0.02841818199020327,111.41101340956376,-0.23231531053997378
2022-11-08,AAPL,140.41000366210938,141.42999267578125,137.49000549316406,139.5,137.2982635498047,89908500,0.004174846019840306,142.35040283203125,145.94407348632814,0.028329170420421653,111.87613723546306,-0.2291103451696892
2022-11-09,AAPL,138.5,138.5500030517578,134.58999633789062,134.8699951171875,132.74134826660156,74917800,-0.03318989742029854,142.1909164428711,145.47604217529297,0.029312067617278482,108.16297971683879,-0.25469609373587665
2022-11-10,AAPL,141.24000549316406,146.8699951171875,139.5,146.8699951171875,144.5519561767578,118854000,0.08897459656983053,142.39350814819335,145.27743469238283,0.03482652464688942,117.78673720093529,-0.18838297935410753
2022-11-11,AAPL,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,147.33729553222656,93979700,0.01926877663324622,142.96185302734375,145.1199917602539,0.03405843566064604,120.05634353041899,-0.17274411227154096
2022-11-14,AAPL,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,145.93971252441406,73374100,-0.009485602425129414,143.2623275756836,144.97684844970703,0.03368509402327914,118.91753678707467,-0.18059113272638072
2022-11-15,AAPL,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,147.6719207763672,89868300,0.01186934126421102,143.58357925415038,144.89350311279296,0.03371562749598757,120.32900961349982,-0.1708652892457896
2022-11-16,AAPL,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,146.44163513183594,64218300,-0.008331209061703593,143.8379104614258,144.75744995117188,0.033805092024366025,119.32652347822201,-0.17777298386139795
2022-11-17,AAPL,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,148.34117126464844,80389400,0.012971284642529612,144.21031036376954,144.68886535644532,0.03385934965033674,120.87434177966152,-0.1671076431942864
2022-11-18,AAPL,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,148.90219116210938,74829600,0.0037819567735517534,144.4201400756836,144.57431518554688,0.03338962264218354,121.33148331530373,-0.16395768030382551
2022-11-21,AAPL,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,145.6739501953125,58724100,-0.021680278453943602,144.36145477294923,144.2761102294922,0.0336458686992016,118.70098297179791,-0.18208331059411964
2022-11-22,AAPL,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,147.8096923828125,51804100,0.014661112605489857,144.26757431030273,144.2090802001953,0.033521327993310444,120.44127144952978,-0.17009174190883058
2022-11-23,AAPL,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,148.6856689453125,58301400,0.005926381067293596,144.36438903808593,144.1306820678711,0.03322401263828507,121.15505232036905,-0.1651733893204883
2022-11-25,AAPL,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,145.7723846435547,35195900,-0.019593578334905493,144.53907775878906,144.05179443359376,0.032765013290134114,118.78119131206033,-0.18153062991290103
2022-11-28,AAPL,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,141.94375610351562,69246000,-0.02626442964077791,143.98486099243163,143.9291519165039,0.028292496727695335,115.66147107019692,-0.20302726109668556
2022-11-29,AAPL,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,138.94189453125,83763800,-0.021148246704676854,143.3984619140625,143.67218872070313,0.028449552050319515,113.21543374577855,-0.2198818371959148
2022-11-30,AAPL,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,145.69363403320312,111380900,0.04859397897755424,143.28180847167968,143.5027035522461,0.03052029509378101,118.71702215315561,-0.18197279159260482
2022-12-01,AAPL,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,145.96922302246094,71250400,0.0018915650713675625,143.45503997802734,143.4012222290039,0.029255419846904152,118.94158312563728,-0.18042543989775317
2022-12-02,AAPL,145.9600067138672,148.0,145.64999389648438,147.80999755859375,145.47711181640625,65447400,-0.003371335380602525,143.905810546875,143.3091567993164,0.027409111900905815,118.54059115822093,-0.18318850060926772
2022-12-05,AAPL,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,144.3157196044922,68826400,-0.007983332892804174,144.3117988586426,143.23925994873048,0.027505890360711844,117.59424215769505,-0.1897093787195745
2022-12-06,AAPL,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,140.65443420410156,64727200,-0.025369969469886233,144.50814819335938,143.08945526123046,0.02823831551113944,114.61087982431992,-0.21026642704319398
2022-12-07,AAPL,142.19000244140625,143.3699951171875,140.0,140.94000244140625,138.71556091308594,69721100,-0.013784658137418915,144.57901306152343,142.88141876220703,0.028443124449308927,113.03100802711288,-0.22115263436604593
2022-12-08,AAPL,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,140.39854431152344,62128300,0.01213262151239114,144.96187286376954,142.74477264404297,0.02737051220927426,114.40237046666988,-0.2117031740628862
2022-12-09,AAPL,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,139.91632080078125,76097000,-0.003434676001142889,144.7300910949707,142.7431198120117,0.018474479854947788,114.00943539035416,-0.21441071825270952
2022-12-12,AAPL,142.6999969482422,144.5,141.05999755859375,144.49000549316406,142.2095184326172,70462700,0.016389779396079884,144.47370223999025,142.87143951416016,0.01831492985185621,115.87802488547368,-0.20153508322894664
2022-12-13,AAPL,149.5,149.97000122070312,144.24000549316406,145.47000122070312,143.1740264892578,93886200,0.006782303092444764,144.3354179382324,142.93552947998046,0.018308061944878398,116.66394477200082,-0.1961196521547216
2022-12-14,AAPL,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,140.94972229003906,82291200,-0.015535668401318814,143.99930801391602,142.88340454101564,0.018335612903555957,114.85149241163325,-0.20860847067318267
2022-12-15,AAPL,141.11000061035156,141.8000030517578,136.02999877929688,136.5,134.34564208984375,98931900,-0.04685415545981553,143.3945083618164,142.69330261230468,0.020865914199412736,109.47022273138676,-0.24568845241784254
2022-12-16,AAPL,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,132.3870391845703,160156900,-0.014578834674545127,142.5968017578125,142.4830908203125,0.020587518892777875,107.87427445240023,-0.2566854357631432
2022-12-19,AAPL,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,130.2808074951172,79592600,-0.015909651748587494,141.66573257446288,142.33569458007813,0.020592531461915024,106.158032313231,-0.26851131161980457
2022-12-20,AAPL,131.38999938964844,133.25,129.88999938964844,132.3000030517578,130.21192932128906,77432800,-0.0005286901052613535,140.89263153076172,142.1804360961914,0.020310747704792083,106.10190761195297,-0.26889804245146187
2022-12-21,AAPL,132.97999572753906,136.80999755859375,132.75,135.4499969482422,133.31219482421875,85928000,0.023809381514346528,140.16775665283203,142.11548126220703,0.020881292805109485,108.6281284096859,-0.25149095701830315
2022-12-22,AAPL,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,130.14303588867188,77852100,-0.023772460874458057,139.240625,141.99972045898437,0.021122361523974103,106.04577047720103,-0.2692848589567636
2022-12-23,AAPL,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,129.77882385253906,63814900,-0.0027985518675341936,138.44094696044922,141.7852944946289,0.02090406089805635,105.74899588818796,-0.2713298031793656
2022-12-27,AAPL,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,127.97771453857422,69007800,-0.013878298943526768,137.74264488220214,141.62544082641602,0.020437488844121693,104.2813797102739,-0.281442506002081
2022-12-28,AAPL,129.6699981689453,131.02999877929688,125.87000274658205,126.04000091552734,124.05072784423828,85438400,-0.030684925953669007,136.99808654785156,141.30785095214844,0.020939953154340062,101.0815132955177,-0.3034913894988611
2022-12-29,AAPL,127.98999786376952,130.47999572753906,127.7300033569336,129.61000061035156,127.56434631347656,75703700,0.028324045576339385,136.09162216186525,141.03420013427734,0.018539820632685493,103.94455068502528,-0.28376344787071417
2022-12-30,AAPL,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,127.8792953491211,77034200,0.0024689424964448037,135.18712577819824,140.7646858215332,0.01855395002765273,104.20118380348539,-0.2819951010096551
2023-01-03,AAPL,130.27999877929688,130.89999389648438,124.16999816894533,125.06999969482422,123.09600830078124,112117500,-0.03740470289018316,134.06807060241698,140.40874252319335,0.01977900250941331,100.30356948251067,-0.3088518609300849
2023-01-04,AAPL,126.88999938964844,128.66000366210938,125.08000183105467,126.36000061035156,124.36565399169922,89113600,0.01031427183094058,133.07056732177733,140.0019436645508,0.020204768131283194,101.33812776376692,-0.30172317114826896
2023-01-05,AAPL,127.12999725341795,127.7699966430664,124.76000213623048,125.0199966430664,123.04680633544922,80962700,-0.010604597120825843,132.19018592834473,139.52592666625978,0.019771625885875124,100.26347774585341,-0.30912811559704934
2023-01-06,AAPL,126.01000213623048,130.2899932861328,124.88999938964844,129.6199951171875,127.57421112060548,87754700,0.036794167357856455,131.63311843872071,139.08366485595704,0.021907161672349074,103.95258892591505,-0.28370805985948955
2023-01-09,AAPL,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,128.09585571289062,70790800,0.004088950170281658,131.01798400878906,138.71059448242187,0.021668937581410527,104.3776458821049,-0.2807791778088806
2023-01-10,AAPL,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,128.6667022705078,63896200,0.004456401453741599,130.45550308227538,138.43835632324217,0.021758151827512895,104.84279457495202,-0.277574041091307
2023-01-11,AAPL,131.25,133.50999450683594,130.4600067138672,133.49000549316406,131.38316345214844,69458900,0.021112386761335866,129.91418533325196,138.00545776367187,0.022014690617270266,107.0562762031577,-0.26232190484039775
2023-01-12,AAPL,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,131.30441284179688,71379600,-0.0005993965153704428,129.3207046508789,137.61814849853516,0.021890878908545124,106.99210704425299,-0.2627640665201014
2023-01-13,AAPL,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,132.63307189941406,57809700,0.010118921587334961,128.90487213134764,137.31027587890625,0.0219364338687141,108.07475178589753,-0.2553040339178527
2023-01-17,AAPL,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,133.79444885253906,63646600,0.008756314971018364,128.87731246948243,137.13607299804687,0.01944194352741778,109.02108835294948,-0.24878324148119058
2023-01-18,AAPL,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,133.07598876953125,69672800,-0.005369879611370587,128.91175994873046,137.06835876464845,0.01918651201322415,108.43565823339354,-0.25281718503648065
2023-01-19,AAPL,134.0800018310547,136.25,133.77000427246094,135.27000427246094,133.13507080078125,58280400,0.0004439721379965178,129.05447311401366,137.00714111328125,0.018797837314281918,108.48380064441447,-0.25248545668464717
2023-01-20,AAPL,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,135.69398498535156,80223600,0.019220436577521927,129.3285758972168,136.98647186279297,0.01921347549951296,110.56890665438897,-0.23811790081407913
2023-01-23,AAPL,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,138.88287353515625,81760300,0.023500588844442394,129.60710983276368,137.0181640625,0.019195345767287895,113.16734106865329,-0.22021322285317024
2023-01-24,AAPL,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,140.2804412841797,66435100,0.010062923623693987,130.11398010253907,137.16894592285155,0.01825136401942014,114.30613537852368,-0.2123662880719751
2023-01-25,AAPL,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,139.6210174560547,65799300,-0.004700753876223818,130.60608978271483,137.0703271484375,0.018293105085339424,113.76881036956692,-0.21606876029636535
2023-01-26,AAPL,143.1699981689453,144.25,141.89999389648438,143.9600067138672,141.68792724609375,54105100,0.01480371528369373,131.2916004180908,136.95733978271485,0.017953652023383844,115.45301144644253,-0.20446366542179972
2023-01-27,AAPL,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,143.62681579589844,70555800,0.013684218461584852,132.27040481567383,136.91108184814453,0.015903116686194454,117.03289567712352,-0.19357737242530304
2023-01-30,AAPL,144.9600067138672,145.5500030517578,142.85000610351562,143.0,140.74305725097656,64015300,-0.020078134636221767,132.92934036254883,136.7725045776367,0.01624238532789111,114.68309344085132,-0.2097688345154436
2023-01-31,AAPL,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,142.01268005371094,65874500,0.009020855646686421,133.63600959777833,136.68392547607422,0.01625358415163455,115.71763307189669,-0.20264027324409473
2023-02-01,AAPL,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,143.13467407226562,77663600,0.007900660829232464,134.63794288635253,136.57979553222657,0.012757869577749558,116.63187884275932,-0.19634060448410684
2023-02-02,AAPL,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,148.43960571289062,118339000,0.037062519441981356,135.8416404724121,136.5705438232422,0.014354393933106476,120.95455011992391,-0.166554962513068
2023-02-03,AAPL,148.02999877929688,157.3800048828125,147.8300018310547,154.5,152.06153869628906,154357300,0.024400044489500505,137.2923770904541,136.69829559326172,0.013969174664192755,123.90584652405757,-0.14621886651883342
2023-02-06,AAPL,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,149.33526611328125,69858300,-0.017928745206590158,138.38042984008788,136.7288070678711,0.013955387205154046,121.68437017212086,-0.16152609092321113
2023-02-07,AAPL,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,152.20913696289062,83322600,0.019244421792701916,139.5860939025879,136.79927642822267,0.014142185469020841,124.02611551729244,-0.1453901453547617
2023-02-08,AAPL,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,149.52224731445312,64120100,-0.017652617326728404,140.62887115478514,136.87427368164063,0.015311667409624967,121.83672996154506,-0.16047624608246513
2023-02-09,AAPL,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,148.4888153076172,56007100,-0.006911560155075658,141.4841537475586,137.00517486572267,0.015297125616210104,120.99464807331815,-0.166278665009281
2023-02-10,AAPL,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,148.85353088378906,57450700,0.002456182140158525,142.3616096496582,137.20340759277343,0.01524028171979876,121.29183296697059,-0.16423089355640774
2023-02-13,AAPL,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,151.65298461914062,62199000,0.01880676742251497,143.31260528564454,137.3225946044922,0.015473834460626884,123.57294025983094,-0.1485127783525999
2023-02-14,AAPL,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,151.01226806640625,61707600,-0.004224885875760753,144.1734962463379,137.4234555053711,0.015660180848347593,123.05085868990095,-0.15211021468872887
2023-02-15,AAPL,153.11000061035156,155.5,152.8800048828125,155.3300018310547,153.1118621826172,65573800,0.013903467202331266,145.1752899169922,137.5761505126953,0.015503805844741642,124.7616922679147,-0.14032160686746176
2023-02-16,AAPL,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,151.5149688720703,68167900,-0.01042958584516629,146.09428482055665,137.7201354980469,0.015936001182208174,123.46047948821825,-0.1492876964678722
2023-02-17,AAPL,152.35000610351562,153.0,150.85000610351562,152.5500030517578,150.37156677246094,59144100,-0.007546462954262867,146.82816390991212,137.91447814941407,0.015944915563872186,122.52878955344488,-0.1557075653512131
2023-02-21,AAPL,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,146.3596649169922,58867200,-0.02667992321673074,147.2020034790039,138.06736022949218,0.01684757200866222,119.25973085632002,-0.17823322268010933
2023-02-22,AAPL,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,146.78350830078125,51011300,0.0028959029390334123,147.52715682983398,138.19505950927734,0.016760048825422418,119.60509546141517,-0.1758534658544686
2023-02-23,AAPL,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,147.26654052734375,48394200,0.003290779953104117,147.90943298339843,138.3420639038086,0.01667687368386975,119.99868951184871,-0.17314138096148224
2023-02-24,AAPL,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,144.6149444580078,55469600,-0.018005421053831294,148.05578384399413,138.3901724243164,0.01704368443875037,117.83806258127991,-0.1880293185492602
2023-02-27,AAPL,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,145.80767822265625,44998500,0.008247652198869249,148.16482696533203,138.44284545898438,0.016875959186926984,118.8099499372389,-0.18133246677297565
2023-02-28,AAPL,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,145.30496215820312,50547000,-0.003447802410552425,148.39292221069337,138.52995025634766,0.016184030684738213,118.40031670544768,-0.18415507066747672
2023-03-01,AAPL,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,143.2349090576172,55479000,-0.01424626571480836,148.45403366088868,138.70773559570313,0.016465419218686723,116.71355433294441,-0.19577781431282693
2023-03-02,AAPL,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,143.8263397216797,52238100,0.00412909581856602,148.48861694335938,138.93652160644533,0.016398343967518957,117.19547578211056,-0.19245710384870784
2023-03-03,AAPL,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,148.87327575683594,70732300,0.03509048512895929,148.51030044555665,139.3083709716797,0.016170436777475636,121.30792188222401,-0.16412003186031432
2023-03-06,AAPL,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,151.63330078125,87558000,0.018539425631516115,148.4888885498047,139.7367984008789,0.01575798551903405,123.55690107847327,-0.1486232973541145
2023-03-07,AAPL,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,149.43507385253906,56182000,-0.014496993189392793,148.49387893676757,140.05925598144532,0.015570321102380423,121.76569752503616,-0.16096569961397966
2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,150.68698120117188,47204800,0.008377600494701598,148.41777114868165,140.4701348876953,0.015049767592942844,122.7858018928596,-0.15393660544399412
2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,148.4395294189453,53833600,-0.014914704404530799,148.36363525390624,140.84334899902345,0.014896197639026089,120.95448795255433,-0.16655539088129068
2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,148.5,146.37937927246094,68572400,-0.01387871650192285,148.25816345214844,141.21138229370118,0.015139457019774885,119.27579490462558,-0.17812253233130526
2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.3212432861328,84457100,0.013265966991548916,148.23154907226564,141.69679260253906,0.015444444482482384,120.85810366272112,-0.1672195329741144
2023-03-14,AAPL,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.4109649658203,73695900,0.014089159673885243,148.1694480895996,142.15372497558593,0.015174700447232879,122.56089278310817,-0.155486356000894
2023-03-15,AAPL,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.8052978515625,77167900,0.0026217030509165795,148.15909957885742,142.61224502563476,0.01515876539088174,122.88221104964072,-0.15327229200388082
2023-03-16,AAPL,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.6244354248047,76161100,0.01869388949463202,148.1847282409668,143.22281356811524,0.015424855350303593,125.17935752385876,-0.13744365779855827
2023-03-17,AAPL,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.7865753173828,98944600,-0.005453950767044358,148.24830856323243,143.7912319946289,0.01528250513507956,124.4966354708734,-0.14214799762272667
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.1522674560547,73641400,0.015483638753978513,148.48734359741212,144.433341217041,0.01550801642805273,126.42429640059014,-0.12886532711353993
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,157.00543212890625,73938300,0.011944167515157034,149.0196319580078,145.02196563720702,0.014134585961670174,127.93432937478467,-0.11846034865232247
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.57615661621094,75701800,-0.00910335071414492,149.4592643737793,145.57157165527343,0.014418363414715661,126.76969830610707,-0.12648531326696533
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.66043090820312,67622100,0.006969411737474562,149.92895889282227,146.13144622802736,0.0144455541477885,127.65320852943776,-0.12039742975639178
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,157.96160888671875,59196500,0.008305721942499122,150.5962921142578,146.66301513671874,0.013585676160263706,128.71346058455114,-0.11309169538804065
